borrower_id,provider,occupation,wallet_active_days_ratio_90d,wallet_txn_count_90d,wallet_txn_count_30d,wallet_days_since_last_txn,wallet_topup_count_90d,wallet_topup_avg_amount,wallet_topup_frequency_per_month,wallet_bill_payment_count_90d,wallet_bill_payment_share,wallet_distinct_billers_90d,wallet_avg_balance,wallet_inflow_outflow_ratio,wallet_txn_amount_volatility,default_label
PK015498,NayaPay,rickshaw_driver,0.2111,20,9,2,11,61.82,3.67,5,0.25,2,-913.37,0.0377,1100.81,1
PK015499,JazzCash,small_shopkeeper,0.2667,34,11,1,19,133.62,6.33,3,0.0882,1,-581.03,0.5359,1564.45,0
PK015500,Easypaisa,street_vendor,0.2667,25,11,0,9,93.89,3.0,0,0.0,0,-99.07,0.8694,1066.52,0
PK015501,NayaPay,delivery_rider,0.2667,27,9,2,18,140.94,6.0,0,0.0,0,-985.83,0.0968,1539.03,0
PK015502,Easypaisa,daily_wage_laborer,0.2556,29,10,5,12,113.86,4.0,3,0.1034,1,-456.44,0.4735,1150.52,1
PK015503,NayaPay,rickshaw_driver,0.2778,27,10,1,10,80.3,3.33,8,0.2963,3,-496.85,0.495,1556.0,1
PK015504,SadaPay,domestic_worker,0.4222,47,18,0,29,146.95,9.67,5,0.1064,2,-252.03,0.56,990.26,0
PK015505,NayaPay,small_shopkeeper,0.3111,32,12,2,18,98.21,6.0,4,0.125,2,-20.54,0.9764,1792.75,0
PK015506,JazzCash,small_shopkeeper,0.4222,54,14,0,26,190.33,8.67,2,0.037,2,255.41,1.2271,1935.99,0
PK015507,JazzCash,rickshaw_driver,0.3667,49,14,1,26,162.03,8.67,5,0.102,3,77.55,1.102,1183.48,0
PK015508,NayaPay,delivery_rider,0.2667,33,12,6,20,183.65,6.67,3,0.0909,1,-508.35,0.4726,1201.94,0
PK015509,SadaPay,rickshaw_driver,0.1556,17,5,3,7,83.64,2.33,3,0.1765,1,-71.98,0.9327,1612.68,0
PK015510,SadaPay,daily_wage_laborer,0.2,20,8,8,8,74.05,2.67,4,0.2,2,-686.2,0.4025,1377.14,1
PK015511,JazzCash,street_vendor,0.2222,26,11,4,15,148.05,5.0,8,0.3077,3,-902.64,0.1872,1326.4,1
PK015512,Easypaisa,small_shopkeeper,0.3778,46,20,2,31,162.83,10.33,0,0.0,0,-297.86,0.6976,1623.35,0
PK015513,NayaPay,daily_wage_laborer,0.3444,42,17,4,26,141.0,8.67,4,0.0952,2,-5.39,0.9909,1067.25,0
PK015514,NayaPay,small_shopkeeper,0.0556,5,1,9,1,106.14,0.33,2,0.4,1,-1652.79,0.0127,1153.63,0
PK015515,SadaPay,daily_wage_laborer,0.4778,64,22,1,41,178.61,13.67,4,0.0625,2,-295.47,0.5931,968.24,1
PK015516,NayaPay,delivery_rider,0.3444,39,9,0,22,179.59,7.33,3,0.0769,2,-261.58,0.7028,1368.68,1
PK015517,JazzCash,daily_wage_laborer,0.2,23,7,0,14,89.87,4.67,2,0.087,1,-540.98,0.3294,1290.38,1
PK015518,NayaPay,daily_wage_laborer,0.3333,35,11,0,23,141.57,7.67,2,0.0571,1,-630.6,0.182,1173.77,1
PK015519,JazzCash,daily_wage_laborer,0.0889,8,3,4,6,93.04,2.0,1,0.125,1,-243.22,0.5703,1514.56,0
PK015520,Easypaisa,rickshaw_driver,0.3556,39,10,0,24,190.5,8.0,4,0.1026,2,139.99,1.3038,1050.82,0
PK015521,SadaPay,rickshaw_driver,0.4222,42,17,1,20,156.29,6.67,4,0.0952,2,436.11,1.9642,1118.92,0
PK015522,JazzCash,small_shopkeeper,0.2,18,4,7,8,92.37,2.67,4,0.2222,2,-202.41,0.7941,1784.15,0
PK015523,SadaPay,domestic_worker,0.4111,44,11,0,15,156.06,5.0,9,0.2045,3,-288.19,0.6087,879.95,0
PK015524,NayaPay,daily_wage_laborer,0.2667,32,12,2,14,101.76,4.67,5,0.1562,2,-193.18,0.746,927.2,0
PK015525,SadaPay,street_vendor,0.2556,23,8,2,15,146.48,5.0,3,0.1304,1,-58.6,0.8707,1092.78,0
PK015526,NayaPay,rickshaw_driver,0.2444,25,13,1,9,120.83,3.0,5,0.2,2,-595.44,0.4101,1182.44,0
PK015527,Easypaisa,rickshaw_driver,0.2444,23,3,0,14,150.5,4.67,3,0.1304,2,63.77,1.1733,954.98,1
PK015528,NayaPay,domestic_worker,0.2778,26,10,1,10,118.64,3.33,6,0.2308,2,-406.68,0.4428,905.84,0
PK015529,NayaPay,domestic_worker,0.3667,43,14,0,30,177.09,10.0,2,0.0465,1,58.89,1.1527,862.15,0
PK015530,Easypaisa,daily_wage_laborer,0.3111,33,7,6,16,85.28,5.33,2,0.0606,1,-349.3,0.5609,1356.52,0
PK015531,JazzCash,rickshaw_driver,0.3667,36,8,0,27,173.21,9.0,2,0.0556,2,326.35,3.5614,694.82,0
PK015532,JazzCash,daily_wage_laborer,0.1778,19,7,1,12,98.79,4.0,0,0.0,0,-559.4,0.117,722.86,1
PK015533,NayaPay,daily_wage_laborer,0.1667,16,6,13,8,84.09,2.67,5,0.3125,2,-552.05,0.2129,801.7,0
PK015534,JazzCash,small_shopkeeper,0.2444,27,9,0,12,73.12,4.0,6,0.2222,2,643.58,1.8395,1999.05,0
PK015535,Easypaisa,small_shopkeeper,0.3222,31,10,1,16,103.42,5.33,5,0.1613,2,-164.67,0.8325,1870.77,0
PK015536,JazzCash,daily_wage_laborer,0.3444,32,11,1,15,147.61,5.0,3,0.0938,2,-241.83,0.6797,1352.87,0
PK015537,SadaPay,daily_wage_laborer,0.3,32,9,6,20,124.05,6.67,3,0.0938,3,570.19,5.0209,860.55,0
PK015538,NayaPay,domestic_worker,0.2222,22,9,4,8,95.44,2.67,1,0.0455,1,91.23,1.1786,870.91,0
PK015539,SadaPay,delivery_rider,0.2111,21,4,3,4,97.54,1.33,4,0.1905,2,-275.24,0.743,1398.08,0
PK015540,SadaPay,street_vendor,0.2889,28,8,0,16,145.33,5.33,5,0.1786,3,-730.32,0.1091,980.92,0
PK015541,NayaPay,domestic_worker,0.2222,26,8,6,15,124.77,5.0,5,0.1923,2,124.16,1.3242,790.62,0
PK015542,SadaPay,delivery_rider,0.3,32,9,3,25,148.34,8.33,3,0.0938,2,114.19,1.3977,1099.05,0
PK015543,SadaPay,rickshaw_driver,0.2444,27,12,1,14,88.87,4.67,6,0.2222,3,40.7,1.0644,1362.61,0
PK015544,Easypaisa,domestic_worker,0.3444,41,9,2,23,156.71,7.67,5,0.122,2,-337.6,0.5316,1076.79,0
PK015545,Easypaisa,daily_wage_laborer,0.3,32,12,0,18,114.74,6.0,5,0.1562,2,-92.77,0.8213,1035.44,0
PK015546,SadaPay,small_shopkeeper,0.3111,37,14,1,24,159.95,8.0,1,0.027,1,551.16,1.9542,1730.36,0
PK015547,NayaPay,small_shopkeeper,0.3222,38,9,0,22,143.5,7.33,2,0.0526,1,-230.0,0.7705,1677.27,0
PK015548,NayaPay,daily_wage_laborer,0.5333,60,20,1,33,180.16,11.0,2,0.0333,2,5.3,1.0113,807.63,0
PK015549,Easypaisa,rickshaw_driver,0.1222,14,3,1,5,76.93,1.67,7,0.5,3,-1578.12,0.0217,1276.1,0
PK015550,SadaPay,domestic_worker,0.3889,42,14,0,19,147.47,6.33,6,0.1429,2,-456.93,0.4441,1002.98,0
PK015551,JazzCash,small_shopkeeper,0.1889,18,6,0,8,71.41,2.67,6,0.3333,3,346.31,1.6141,1889.56,0
PK015552,JazzCash,daily_wage_laborer,0.2889,32,10,4,16,141.67,5.33,5,0.1562,2,-379.99,0.5176,1179.83,1
PK015553,Easypaisa,small_shopkeeper,0.2444,25,8,8,13,114.6,4.33,7,0.28,3,-279.88,0.6441,1373.21,0
PK015554,JazzCash,delivery_rider,0.2889,33,12,4,16,153.08,5.33,5,0.1515,2,-652.96,0.433,1380.54,0
PK015555,NayaPay,delivery_rider,0.1889,19,6,2,13,65.39,4.33,3,0.1579,1,-1191.4,0.0403,1702.54,0
PK015556,NayaPay,delivery_rider,0.4444,54,20,1,30,182.87,10.0,6,0.1111,2,-265.38,0.7059,1257.83,0
PK015557,Easypaisa,rickshaw_driver,0.2667,30,13,2,14,140.26,4.67,6,0.2,2,-137.72,0.8164,1096.71,0
PK015558,Easypaisa,domestic_worker,0.3,31,9,2,10,83.93,3.33,4,0.129,2,-220.18,0.6918,992.67,1
PK015559,SadaPay,small_shopkeeper,0.3,31,9,0,12,132.16,4.0,3,0.0968,1,11.43,1.0093,1876.66,0
PK015560,NayaPay,rickshaw_driver,0.1889,18,7,1,8,85.64,2.67,2,0.1111,1,-376.59,0.5615,1373.4,0
PK015561,NayaPay,delivery_rider,0.3,28,11,1,11,87.94,3.67,6,0.2143,2,-490.07,0.4852,1415.11,0
PK015562,JazzCash,street_vendor,0.4444,51,24,1,28,163.7,9.33,4,0.0784,2,-261.81,0.6746,1219.22,1
PK015563,JazzCash,domestic_worker,0.2222,23,4,1,9,124.55,3.0,3,0.1304,1,-424.47,0.5385,1476.73,0
PK015564,JazzCash,small_shopkeeper,0.2556,26,9,6,8,127.64,2.67,4,0.1538,2,635.19,1.9147,1626.4,0
PK015565,JazzCash,rickshaw_driver,0.3667,45,14,0,28,150.79,9.33,4,0.0889,2,-378.23,0.5397,1279.18,0
PK015566,JazzCash,rickshaw_driver,0.3556,38,10,2,10,151.25,3.33,7,0.1842,3,-857.23,0.3401,1055.36,1
PK015567,Easypaisa,small_shopkeeper,0.2111,22,9,5,8,140.27,2.67,5,0.2273,2,101.85,1.1128,1691.2,0
PK015568,JazzCash,delivery_rider,0.2667,28,7,12,17,110.78,5.67,3,0.1071,2,-554.36,0.2834,1155.51,0
PK015569,JazzCash,domestic_worker,0.3889,45,11,1,18,157.28,6.0,9,0.2,3,-258.17,0.6728,968.95,0
PK015570,NayaPay,small_shopkeeper,0.2111,22,8,2,12,102.45,4.0,5,0.2273,2,813.65,2.8341,1988.01,0
PK015571,SadaPay,delivery_rider,0.3444,37,13,0,15,147.43,5.0,1,0.027,1,875.43,2.7944,1463.31,0
PK015572,JazzCash,delivery_rider,0.2444,24,6,0,13,131.05,4.33,0,0.0,0,136.38,1.2628,1177.79,0
PK015573,NayaPay,daily_wage_laborer,0.1778,19,1,5,8,126.52,2.67,4,0.2105,2,-518.46,0.5577,1645.88,0
PK015574,Easypaisa,daily_wage_laborer,0.3444,39,14,1,16,190.19,5.33,5,0.1282,3,-226.58,0.7391,1195.03,0
PK015575,SadaPay,rickshaw_driver,0.3111,33,11,1,17,119.15,5.67,4,0.1212,2,-26.14,0.9546,1046.93,1
PK015576,SadaPay,delivery_rider,0.1778,17,7,0,7,94.29,2.33,3,0.1765,1,-520.47,0.5398,1451.28,0
PK015577,Easypaisa,daily_wage_laborer,0.2556,28,8,14,13,108.12,4.33,5,0.1786,2,10.18,1.0156,1171.03,1
PK015578,SadaPay,daily_wage_laborer,0.2889,32,13,0,23,134.3,7.67,5,0.1562,3,-69.32,0.8433,986.48,0
PK015579,Easypaisa,street_vendor,0.2556,29,9,2,18,118.31,6.0,1,0.0345,1,-219.39,0.6228,1015.67,1
PK015580,NayaPay,street_vendor,0.2333,28,12,1,15,85.55,5.0,6,0.2143,3,-576.04,0.3218,1068.64,1
PK015581,Easypaisa,street_vendor,0.2889,31,7,5,20,122.32,6.67,4,0.129,2,-317.38,0.5457,1122.41,0
PK015582,SadaPay,delivery_rider,0.4222,52,16,1,27,176.79,9.0,5,0.0962,2,-421.38,0.5911,1474.75,0
PK015583,Easypaisa,rickshaw_driver,0.2111,21,6,2,9,95.54,3.0,8,0.381,3,-1176.61,0.0752,1155.36,0
PK015584,NayaPay,daily_wage_laborer,0.1778,19,4,3,10,104.22,3.33,3,0.1579,1,-483.28,0.5232,1573.7,0
PK015585,SadaPay,rickshaw_driver,0.2778,28,11,3,12,91.04,4.0,6,0.2143,2,-334.7,0.6379,1379.09,0
PK015586,NayaPay,delivery_rider,0.4556,52,21,1,30,160.27,10.0,6,0.1154,2,-420.7,0.5854,1443.68,0
PK015587,SadaPay,street_vendor,0.2667,27,9,4,19,97.47,6.33,2,0.0741,2,-1.77,0.9956,1161.4,0
PK015588,NayaPay,delivery_rider,0.2222,21,5,0,16,92.89,5.33,3,0.1429,2,-532.76,0.1224,1133.46,0
PK015589,JazzCash,small_shopkeeper,0.4,51,17,3,20,146.85,6.67,8,0.1569,3,267.48,1.2334,1852.14,0
PK015590,Easypaisa,street_vendor,0.4444,47,14,0,27,167.95,9.0,2,0.0426,1,-143.3,0.7487,905.49,0
PK015591,NayaPay,daily_wage_laborer,0.3333,35,7,2,22,171.51,7.33,3,0.0857,3,-185.2,0.6267,1013.34,0
PK015592,Easypaisa,rickshaw_driver,0.1778,19,8,6,11,78.84,3.67,7,0.3684,3,-1384.04,0.0377,1695.16,0
PK015593,NayaPay,daily_wage_laborer,0.2333,21,6,5,9,60.49,3.0,2,0.0952,1,-231.31,0.6934,1331.51,0
PK015594,NayaPay,small_shopkeeper,0.1889,18,8,2,10,117.19,3.33,5,0.2778,2,-717.35,0.3649,1754.98,0
PK015595,Easypaisa,rickshaw_driver,0.2444,24,8,0,13,160.55,4.33,5,0.2083,2,-886.37,0.2058,1505.18,0
PK015596,NayaPay,delivery_rider,0.3,33,13,3,22,139.18,7.33,2,0.0606,2,83.66,1.1535,1257.14,1
PK015597,NayaPay,street_vendor,0.2222,21,9,2,11,97.59,3.67,3,0.1429,1,-267.12,0.5926,1110.15,0
PK015598,JazzCash,domestic_worker,0.3556,37,10,3,26,144.29,8.67,1,0.027,1,63.52,1.217,721.41,0
PK015599,SadaPay,small_shopkeeper,0.4111,44,17,1,30,174.78,10.0,2,0.0455,1,800.3,3.4974,1877.45,0
PK015600,SadaPay,delivery_rider,0.4,43,10,1,24,137.84,8.0,4,0.093,2,-237.86,0.6872,1279.57,0
PK015601,JazzCash,delivery_rider,0.2778,28,9,6,16,131.61,5.33,2,0.0714,1,-763.19,0.0994,1146.82,0
PK015602,SadaPay,delivery_rider,0.3444,33,9,1,19,98.48,6.33,7,0.2121,3,-336.12,0.5279,1422.8,0
PK015603,JazzCash,domestic_worker,0.2222,20,10,2,9,79.4,3.0,1,0.05,1,-793.78,0.0431,874.32,1
PK015604,JazzCash,rickshaw_driver,0.3111,32,17,0,14,149.89,4.67,4,0.125,2,64.25,1.0829,1295.84,0
PK015605,SadaPay,domestic_worker,0.1889,20,7,11,8,126.69,2.67,5,0.25,2,-688.24,0.3,1352.51,0
PK015606,NayaPay,domestic_worker,0.2333,24,10,4,10,81.01,3.33,2,0.0833,1,-554.2,0.4133,1366.29,0
PK015607,JazzCash,rickshaw_driver,0.2889,34,14,3,17,107.49,5.67,1,0.0294,1,100.32,1.1639,1140.6,0
PK015608,Easypaisa,delivery_rider,0.3667,42,12,0,26,121.37,8.67,8,0.1905,3,-724.59,0.2628,1455.33,0
PK015609,NayaPay,small_shopkeeper,0.1889,21,9,1,9,84.52,3.0,2,0.0952,1,-173.8,0.8456,1686.81,0
PK015610,SadaPay,street_vendor,0.3556,38,9,5,27,157.5,9.0,2,0.0526,1,107.34,1.2241,1440.97,0
PK015611,JazzCash,domestic_worker,0.2333,23,10,1,13,121.37,4.33,2,0.087,1,-282.26,0.5904,1326.64,0
PK015612,SadaPay,delivery_rider,0.2333,24,7,4,12,104.22,4.0,6,0.25,2,-537.2,0.3011,979.07,0
PK015613,SadaPay,rickshaw_driver,0.4,47,18,9,30,147.4,10.0,5,0.1064,2,-307.8,0.6344,1389.46,1
PK015614,NayaPay,street_vendor,0.2444,23,7,6,7,99.2,2.33,5,0.2174,3,-510.3,0.3191,801.57,0
PK015615,JazzCash,domestic_worker,0.3444,44,13,4,22,191.12,7.33,6,0.1364,2,-259.64,0.6314,765.67,0
PK015616,SadaPay,domestic_worker,0.3111,34,9,1,15,134.11,5.0,6,0.1765,2,-584.19,0.3653,975.92,0
PK015617,Easypaisa,domestic_worker,0.3222,34,15,0,19,108.52,6.33,3,0.0882,1,-121.45,0.795,1214.49,1
PK015618,JazzCash,small_shopkeeper,0.3889,42,13,1,24,182.77,8.0,3,0.0714,2,304.45,1.4732,1633.02,0
PK015619,JazzCash,daily_wage_laborer,0.2111,21,8,0,6,84.0,2.0,4,0.1905,2,-498.01,0.4548,967.7,0
PK015620,JazzCash,daily_wage_laborer,0.2333,23,9,3,13,144.34,4.33,4,0.1739,2,-171.68,0.7022,1148.91,0
PK015621,Easypaisa,rickshaw_driver,0.4667,59,17,0,33,178.1,11.0,7,0.1186,3,-137.14,0.8311,1302.71,0
PK015622,SadaPay,daily_wage_laborer,0.4111,45,12,1,30,199.61,10.0,0,0.0,0,181.46,1.6673,733.27,0
PK015623,NayaPay,domestic_worker,0.2556,29,13,2,15,185.07,5.0,2,0.069,1,-302.89,0.6013,1411.74,1
PK015624,NayaPay,rickshaw_driver,0.3556,41,17,0,21,156.58,7.0,4,0.0976,2,-622.8,0.4076,1351.81,1
PK015625,SadaPay,domestic_worker,0.2,25,10,0,6,85.94,2.0,6,0.24,3,-408.68,0.6077,927.79,1
PK015626,JazzCash,rickshaw_driver,0.1889,21,6,3,12,88.43,4.0,5,0.2381,3,-979.92,0.0599,1281.12,0
PK015627,Easypaisa,rickshaw_driver,0.2,20,7,1,10,99.56,3.33,1,0.05,1,742.74,3.1786,1361.43,0
PK015628,NayaPay,small_shopkeeper,0.2667,30,9,7,13,132.69,4.33,7,0.2333,3,-988.99,0.2385,1365.51,0
PK015629,Easypaisa,small_shopkeeper,0.2889,33,11,3,11,75.5,3.67,5,0.1515,2,623.55,1.6047,1847.08,0
PK015630,SadaPay,small_shopkeeper,0.4,40,10,0,17,136.88,5.67,5,0.125,2,387.18,1.5908,1596.85,0
PK015631,SadaPay,delivery_rider,0.2667,28,10,3,20,137.66,6.67,3,0.1071,1,392.99,1.8469,1782.54,0
PK015632,NayaPay,delivery_rider,0.2333,28,5,0,12,96.14,4.0,2,0.0714,2,-387.2,0.6628,1553.26,0
PK015633,SadaPay,small_shopkeeper,0.4333,47,17,0,24,164.11,8.0,4,0.0851,2,301.79,1.3555,1829.64,0
PK015634,JazzCash,rickshaw_driver,0.2222,24,9,2,10,122.65,3.33,1,0.0417,1,295.3,1.4845,1249.38,0
PK015635,SadaPay,rickshaw_driver,0.3889,45,18,0,24,136.19,8.0,3,0.0667,2,411.3,1.9845,1052.52,0
PK015636,Easypaisa,small_shopkeeper,0.3333,39,15,0,25,119.43,8.33,4,0.1026,2,-308.02,0.7037,1803.65,0
PK015637,NayaPay,street_vendor,0.3667,37,11,2,27,171.07,9.0,2,0.0541,1,140.83,1.411,1123.89,0
PK015638,SadaPay,daily_wage_laborer,0.3,31,12,4,20,151.96,6.67,1,0.0323,1,-216.84,0.6319,1149.45,0
PK015639,Easypaisa,domestic_worker,0.3222,34,10,1,10,123.17,3.33,5,0.1471,2,-382.8,0.5402,997.4,1
PK015640,JazzCash,delivery_rider,0.2778,28,8,0,13,148.41,4.33,3,0.1071,1,-655.31,0.4077,1469.37,1
PK015641,Easypaisa,small_shopkeeper,0.3667,40,15,3,20,206.28,6.67,5,0.125,2,-387.84,0.6178,1605.75,0
PK015642,JazzCash,street_vendor,0.3111,30,10,0,18,124.9,6.0,5,0.1667,2,-404.66,0.3915,1153.03,0
PK015643,SadaPay,delivery_rider,0.1667,16,6,8,7,97.63,2.33,2,0.125,1,-1002.92,0.267,1636.69,1
PK015644,JazzCash,daily_wage_laborer,0.2222,24,5,9,14,115.74,4.67,3,0.125,1,-584.14,0.3211,1383.95,0
PK015645,SadaPay,domestic_worker,0.2556,26,8,7,11,71.21,3.67,5,0.1923,3,-340.29,0.5993,1337.14,0
PK015646,SadaPay,street_vendor,0.2222,20,7,7,11,96.01,3.67,3,0.15,2,106.13,1.2372,1214.8,1
PK015647,Easypaisa,rickshaw_driver,0.1556,14,6,1,5,107.76,1.67,3,0.2143,1,-91.58,0.9007,1351.55,0
PK015648,JazzCash,rickshaw_driver,0.2889,30,12,4,18,133.09,6.0,4,0.1333,2,-646.65,0.3223,1345.55,0
PK015649,Easypaisa,small_shopkeeper,0.4111,41,16,0,12,155.07,4.0,8,0.1951,3,365.95,1.3558,1718.43,1
PK015650,SadaPay,domestic_worker,0.3556,35,9,3,19,133.96,6.33,3,0.0857,2,-11.95,0.9741,1072.39,0
PK015651,Easypaisa,daily_wage_laborer,0.3889,45,18,1,26,175.92,8.67,5,0.1111,2,-217.45,0.6911,1068.08,0
PK015652,NayaPay,domestic_worker,0.3778,44,14,2,22,150.15,7.33,9,0.2045,3,-455.19,0.4521,990.36,0
PK015653,JazzCash,rickshaw_driver,0.3,27,11,1,17,94.01,5.67,3,0.1111,2,437.9,3.1825,1188.94,1
PK015654,JazzCash,small_shopkeeper,0.2667,28,11,0,13,93.83,4.33,3,0.1071,2,-730.11,0.4563,1791.65,0
PK015655,NayaPay,delivery_rider,0.2889,31,9,0,15,144.14,5.0,5,0.1613,2,5.75,1.0069,1448.24,0
PK015656,NayaPay,street_vendor,0.2333,25,7,5,14,99.32,4.67,2,0.08,1,108.53,1.2499,919.49,0
PK015657,SadaPay,small_shopkeeper,0.4,47,18,0,23,162.69,7.67,8,0.1702,3,-419.5,0.6444,1535.42,0
PK015658,SadaPay,domestic_worker,0.3333,34,13,3,21,162.48,7.0,2,0.0588,1,33.89,1.1088,612.96,0
PK015659,NayaPay,domestic_worker,0.2111,20,2,10,11,106.95,3.67,4,0.2,2,-121.55,0.7627,1202.3,0
PK015660,NayaPay,small_shopkeeper,0.3222,42,11,0,20,146.41,6.67,9,0.2143,3,-503.35,0.5839,1432.49,0
PK015661,Easypaisa,daily_wage_laborer,0.4222,45,13,2,27,155.22,9.0,6,0.1333,2,13.3,1.024,1263.01,0
PK015662,JazzCash,domestic_worker,0.2889,34,12,0,18,106.52,6.0,9,0.2647,3,-1084.35,0.0637,1220.77,0
PK015663,NayaPay,rickshaw_driver,0.2,22,5,2,9,106.83,3.0,7,0.3182,3,-549.14,0.4993,1443.27,1
PK015664,SadaPay,small_shopkeeper,0.2667,30,15,7,15,77.25,5.0,5,0.1667,2,-844.02,0.3501,1671.82,0
PK015665,JazzCash,rickshaw_driver,0.2778,28,10,6,11,129.34,3.67,3,0.1071,1,252.7,1.3776,1256.47,0
PK015666,NayaPay,rickshaw_driver,0.1333,12,7,2,6,62.65,2.0,2,0.1667,1,-57.62,0.9281,1898.44,0
PK015667,JazzCash,delivery_rider,0.3889,39,13,0,21,167.32,7.0,4,0.1026,3,652.84,2.6771,1457.65,0
PK015668,SadaPay,small_shopkeeper,0.4778,56,14,0,31,173.65,10.33,7,0.125,3,-145.77,0.8601,1725.89,0
PK015669,Easypaisa,small_shopkeeper,0.2889,28,5,0,8,78.7,2.67,5,0.1786,2,801.61,1.9422,1896.39,0
PK015670,JazzCash,delivery_rider,0.1778,20,2,6,17,147.44,5.67,3,0.15,1,-445.43,0.2602,1141.15,0
PK015671,JazzCash,rickshaw_driver,0.3,33,13,1,17,113.71,5.67,5,0.1515,2,251.07,1.3542,1574.99,0
PK015672,SadaPay,daily_wage_laborer,0.2556,27,8,0,12,126.11,4.0,5,0.1852,3,-792.86,0.2907,1394.09,0
PK015673,SadaPay,small_shopkeeper,0.1667,15,3,3,4,113.41,1.33,3,0.2,2,1286.03,4.2463,2005.32,0
PK015674,JazzCash,rickshaw_driver,0.3,33,11,7,16,99.01,5.33,4,0.1212,3,267.0,1.5503,1117.66,0
PK015675,Easypaisa,small_shopkeeper,0.2556,29,12,5,15,118.27,5.0,6,0.2069,3,451.08,1.5743,1925.34,0
PK015676,Easypaisa,rickshaw_driver,0.2667,28,10,2,12,81.86,4.0,5,0.1786,2,-594.47,0.4149,1171.73,0
PK015677,JazzCash,delivery_rider,0.1667,17,7,2,7,59.04,2.33,2,0.1176,2,-498.4,0.5411,1319.16,0
PK015678,SadaPay,daily_wage_laborer,0.3778,40,19,0,20,129.19,6.67,4,0.1,2,241.11,1.4688,1189.4,0
PK015679,SadaPay,domestic_worker,0.2444,25,12,1,11,136.38,3.67,3,0.12,2,13.41,1.0247,884.49,0
PK015680,Easypaisa,delivery_rider,0.2333,22,11,1,14,115.81,4.67,3,0.1364,3,-129.16,0.7662,1163.45,1
PK015681,NayaPay,rickshaw_driver,0.2222,21,7,1,4,62.97,1.33,5,0.2381,2,-408.48,0.6007,1084.2,1
PK015682,JazzCash,domestic_worker,0.3,33,11,2,10,91.88,3.33,6,0.1818,3,-352.62,0.5835,896.71,0
PK015683,JazzCash,delivery_rider,0.4,47,15,0,30,127.16,10.0,5,0.1064,2,-542.31,0.2188,841.67,0
PK015684,JazzCash,daily_wage_laborer,0.3667,41,11,2,26,157.0,8.67,2,0.0488,1,-209.93,0.7025,1246.02,0
PK015685,SadaPay,rickshaw_driver,0.3,30,11,2,19,160.59,6.33,1,0.0333,1,576.55,6.4403,945.79,0
PK015686,Easypaisa,small_shopkeeper,0.2222,22,3,2,8,87.85,2.67,3,0.1364,2,-650.77,0.5473,1609.2,0
PK015687,JazzCash,rickshaw_driver,0.1556,15,7,0,7,130.65,2.33,5,0.3333,2,-1258.81,0.0493,1350.71,0
PK015688,SadaPay,street_vendor,0.1556,14,7,1,8,72.29,2.67,4,0.2857,2,-950.19,0.1545,1631.24,1
PK015689,JazzCash,rickshaw_driver,0.2333,26,9,3,11,95.02,3.67,4,0.1538,3,-270.86,0.7112,1267.53,1
PK015690,NayaPay,daily_wage_laborer,0.3222,39,11,0,13,114.77,4.33,8,0.2051,3,-241.61,0.7567,1209.94,0
PK015691,JazzCash,daily_wage_laborer,0.2333,25,10,2,13,139.89,4.33,5,0.2,2,-205.37,0.733,1264.12,1
PK015692,SadaPay,small_shopkeeper,0.3,31,7,7,22,187.96,7.33,2,0.0645,1,-648.26,0.282,1322.71,1
PK015693,JazzCash,rickshaw_driver,0.3778,42,11,1,24,150.78,8.0,5,0.119,2,-290.68,0.6161,1151.41,0
PK015694,SadaPay,rickshaw_driver,0.3222,39,19,0,19,164.32,6.33,2,0.0513,1,281.13,1.3924,1455.4,0
PK015695,SadaPay,delivery_rider,0.2222,23,7,0,9,86.82,3.0,3,0.1304,1,-503.73,0.541,1264.23,0
PK015696,Easypaisa,daily_wage_laborer,0.3889,44,14,1,29,179.37,9.67,2,0.0455,1,-372.37,0.4726,1189.63,0
PK015697,NayaPay,delivery_rider,0.2889,31,12,1,18,133.56,6.0,2,0.0645,1,1174.89,8.3467,1495.48,0
PK015698,SadaPay,domestic_worker,0.4222,45,11,0,31,176.52,10.33,4,0.0889,2,42.86,1.1234,821.49,0
PK015699,Easypaisa,domestic_worker,0.3111,30,8,1,9,96.18,3.0,5,0.1667,2,-179.37,0.7388,991.31,0
PK015700,Easypaisa,rickshaw_driver,0.4,44,12,0,27,118.45,9.0,6,0.1364,3,-418.0,0.4824,1171.81,0
PK015701,SadaPay,street_vendor,0.2667,28,9,0,8,60.71,2.67,6,0.2143,3,-166.51,0.8405,1329.44,0
PK015702,JazzCash,rickshaw_driver,0.2556,27,11,5,11,96.52,3.67,3,0.1111,1,834.54,2.6275,1549.66,0
PK015703,NayaPay,rickshaw_driver,0.3889,42,15,1,24,167.23,8.0,1,0.0238,1,-19.11,0.9657,1157.49,1
PK015704,JazzCash,rickshaw_driver,0.3778,40,12,0,25,122.01,8.33,5,0.125,2,58.59,1.1228,1084.6,0
PK015705,NayaPay,domestic_worker,0.2778,27,8,0,15,144.02,5.0,4,0.1481,2,-153.0,0.7027,947.81,1
PK015706,Easypaisa,rickshaw_driver,0.4333,50,16,2,23,155.82,7.67,3,0.06,1,292.56,1.4182,1306.71,0
PK015707,JazzCash,domestic_worker,0.2111,21,9,8,11,97.94,3.67,7,0.3333,3,-385.34,0.4523,1301.03,0
